ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Tree Number,Species,Decay Class,Tree Damage Code,Damage Agent,Beetle,Cone Production,Shrubs under trees,Diameter Units,DBH,DBH_in,BA,Height Units,Height,Crown Base Height,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
3022,86db71dd-2bc5-4f9b-9337-4022d33d2d37,LonePine,Pre,LTR,No,Ormiston,,316,NA,,PIPO,L,,,G,,,cm,27.7,10.90551181,0.648645245,,47.7,22.2,53.4591195,,,,c5b1d02c-c068-4f6b-9eb8-72dfbd30c7ee,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1137,1c0648fd-af99-494b-9e38-6344d622a26d,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,<half,cm,27.7,10.90551181,0.648645245,ft,57.6,33.9,41.14583333,,,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2676,caa8d202-852f-44e3-a378-bc4945ccd7e7,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,27.6,10.86614173,0.643970339,,48,29,39.58333333,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2258,da150404-9645-426b-8792-64b26e2f2070,LonePine,Pre,Control,Yes,lake_canyon,,223,NA,,PIPO,L,,,G,None,>half,cm,27.6,10.86614173,0.643970339,ft,49.7,25,49.69818913,,,,ce6f8a56-019a-4a9d-9897-a41853b4d4a3,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
1087,338d2ff0-3999-4e1d-9ecf-ffca3079474b,LonePine,Pre,STS,No,lake_canyon,,172,NA,,PIPO,L,,,G,None,>half,cm,27.6,10.86614173,0.643970339,ft,57.8,34.4,40.48442907,,,,009242de-ddad-4cf5-9649-f147cb0dbc92,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1104,d6528bdd-9538-4dfa-ae63-23738e8e3f84,LonePine,Rx,Control,Yes,lake_canyon,,33,NA,,PIPO,L,,,G,None,>half,cm,27.6,10.86614173,0.643970339,ft,68.1,50.3,26.13803231,,,,f85e527a-0b0b-4d0a-aaca-1d38187f22f0,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2974,37ebe8d6-d34e-409f-9490-3509a926c7b7,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,27.5,10.82677165,0.639312341,,40,28,30,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1046,ee8d8a55-f650-4db3-ad4c-95957f67e026,LonePine,Pre,STS,No,lake_canyon,BR11,171,NA,,PIPO,L,,,G,None,>half,cm,27.4,10.78740157,0.634671251,ft,35,13.1,62.57142857,,3,,61d7c67b-8059-4f32-a49e-0a08fc0c6209,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1386,0c91f401-1579-43d0-875b-8dccb7b7c2f1,LonePine,Pre,LTR,No,lake_canyon,,42,90_BA,,PIPO,L,,,G,None,>half,cm,27.4,10.78740157,0.634671251,ft,44.5,,,,,,9fec61fd-c76e-4b8d-af31-0b496b1c4aca,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2660,704a6cf2-af63-4358-b9ac-b2e814b6b46f,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,27.4,10.78740157,0.634671251,,45,30,33.33333333,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1389,f061e929-eb77-4465-9bd6-0038f6d45d93,LonePine,Pre,LTR,No,lake_canyon,,42,90_BA,,PIPO,L,,,G,None,<half,cm,27.4,10.78740157,0.634671251,ft,48.1,15.6,67.56756757,,,,9fec61fd-c76e-4b8d-af31-0b496b1c4aca,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2978,48fd855d-cf97-4ee8-a3f4-dbc15de6df76,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,27.3,10.7480315,0.630047067,,38,28,26.31578947,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
3018,faaf2bd0-b749-4371-8f15-380ddd49137f,LonePine,Pre,LTR,No,Ormiston,,316,NA,,PIPO,L,,,G,,,cm,27.2,10.70866142,0.625439792,,55.6,25.5,54.13669065,,,,c5b1d02c-c068-4f6b-9eb8-72dfbd30c7ee,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1098,452aa670-026c-4db7-8f8c-3d12d82cbc61,LonePine,Rx,Control,Yes,lake_canyon,,33,NA,,PIPO,L,,,G,None,>half,cm,27.2,10.70866142,0.625439792,ft,63.6,34.5,45.75471698,,,,f85e527a-0b0b-4d0a-aaca-1d38187f22f0,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2617,2ab596af-3221-4d89-ba26-6df90e855fe5,LonePine,Pre,Control,Yes,Lake_canyon,,287,NA,,PIPO,L,,,G,,,cm,27,10.62992126,0.616275963,,52,8,84.61538462,,,,100a5ce0-d23f-41fc-bd94-ffcad138d647,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2621,5bc952e0-0bbe-44e1-82ff-2122ed4c2479,LonePine,Pre,Control,Yes,Lake_canyon,BR12,290,NA,,PIPO,L,,,G,,,cm,27,10.62992126,0.616275963,,68,47.7,29.85294118,,,,1bf2b68c-f18b-4cef-b690-812df6494e9f,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
3162,d8ec7473-2333-4925-8cf5-64cd4c3c0b9c,LonePine,Pre,LTR,No,Ormiston,,298,NA,,PIPO,L,,,G,,,cm,26.8,10.5511811,0.607179763,,36,22,38.88888889,,,,a1d45283-baf0-48d5-bbfb-3035fb67be65,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1284,7d4417d4-a644-4b6c-a97c-7f6dfc11d7ab,LonePine,Pre,LTR,No,lake_canyon,,165,NA,,PIPO,L,,,G,None,>half,cm,26.8,10.5511811,0.607179763,ft,49.9,22.5,54.90981964,,,,102cc9e5-1c58-473a-a6c8-2754e6b39ba8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2572,d6760a72-dc19-410e-9dbc-c7d5f72b3127,LonePine,Pre,Control,Yes,Lake_canyon,,263,NA,,PIPO,L,,,G,,,cm,26.8,10.5511811,0.607179763,,50,28.8,42.4,,,,d5d114b3-98c2-4c6c-b41b-55697644a94f,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
186,12740302-f5e6-41fe-a2c2-32b575e8a1b6,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,24,PIPO,L,,,G,None,<half,cm,26.7,10.51181102,0.602657025,ft,36,8.5,76.38888889,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/2020 22:04,MSI.swindell,7/16/2020 22:04,MSI.swindell
3139,60842e56-bc5d-4f18-bdd3-c99cb4d0959b,LonePine,Pre,LTR,No,Ormiston,,299,NA,,PIPO,L,,,G,,,cm,26.7,10.51181102,0.602657025,,55.5,31,44.14414414,,,,1326a0c7-9f52-43fa-b3c2-d576ae1fe613,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2229,9a4ab5ff-2423-4c0f-adc6-80aeed73c249,LonePine,Pre,Control,Yes,lake_canyon,,230,NA,,PIPO,L,,,G,None,>half,cm,26.7,10.51181102,0.602657025,ft,55.7,31.1,44.16517056,,,,e5922b75-a463-4b97-8975-b835d4999055,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
3151,25ef5819-2b2d-4f7f-846c-fac2eaf30cbf,LonePine,Pre,LTR,No,Ormiston,,298,NA,,PIPO,L,,,G,,,cm,26.6,10.47244094,0.598151194,,34,10,70.58823529,,,,a1d45283-baf0-48d5-bbfb-3035fb67be65,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1422,4970263f-6109-4602-b77e-1b46e4cd9d92,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,,PIPO,L,,,G,None,<half,cm,26.6,10.47244094,0.598151194,ft,36.3,6,83.47107438,,,,0056634a-ed7b-4e2e-954f-7ef8c80ff310,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
3244,6112ec22-daa9-4ef3-8d62-2ce885661aa9,LonePine,Pre,Control,Yes,Ormiston,,311,NA,,PIPO,L,,,G,,,cm,26.6,10.47244094,0.598151194,,42.9,13,69.6969697,,,,d4ea795a-e464-48c4-971d-54b6b855b636,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
3020,2b68d806-2ccf-424d-acdd-0f9b415e4d01,LonePine,Pre,LTR,No,Ormiston,,316,NA,,PIPO,L,,,G,,,cm,26.5,10.43307087,0.59366227,,48.9,12.2,75.05112474,,,,c5b1d02c-c068-4f6b-9eb8-72dfbd30c7ee,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
2682,26feb3f2-d2ec-4c6c-a690-c1f96c4f4a99,LonePine,Pre,Control,Yes,Lake_canyon,BR12,292,NA,,PIPO,L,,,G,,,cm,26.5,10.43307087,0.59366227,,55,12,78.18181818,,,,cbf1d876-ad91-40a9-a1f7-967230bd09ed,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2689,fd69cedf-8bad-467b-bc7f-719136f8e0e6,LonePine,Pre,Control,Yes,Lake_canyon,BR12,292,NA,,PIPO,L,,,G,,,cm,26.5,10.43307087,0.59366227,,55,40,27.27272727,,,,cbf1d876-ad91-40a9-a1f7-967230bd09ed,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1971,23eee8d9-392b-4dc7-bb1b-42eecf8598a8,LonePine,Pre,Control,Yes,canyon_creek,,67,NA,,PIPO,L,,,G,None,None,cm,26.4,10.39370079,0.589190254,ft,29.7,10.3,65.31986532,,,,95d1722e-ab9c-4278-85c7-e5ffd1c7ab6e,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2455,5cf7a98d-b68b-4465-9f3a-d11bb083cae6,LonePine,Pre,LTR,No,glade_canyon,,202,NA,,PIPO,L,,,G,None,>half,cm,26.4,10.39370079,0.589190254,ft,61.1,41.2,32.5695581,,,,5df5e93a-79f9-43a8-ac82-37bdc437fe7a,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
2644,c84169f9-a452-4374-8d2c-bf8ccb61910b,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,26.3,10.35433071,0.584735145,,38,30,21.05263158,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
3224,31743f17-9bf7-4fff-91bf-f6ffc5f80cc2,LonePine,Pre,Control,Yes,Ormiston,,313,NA,,PIPO,L,,,G,,,cm,26.3,10.35433071,0.584735145,,38,17,55.26315789,,,,3bc1ac2a-78c2-40a7-ba16-2059e42f29ea,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2622,36c596de-ae2f-4de7-857d-472a36d29aea,LonePine,Pre,Control,Yes,Lake_canyon,BR12,290,NA,,PIPO,L,,,G,,,cm,26.3,10.35433071,0.584735145,,53.7,48,10.61452514,,,,1bf2b68c-f18b-4cef-b690-812df6494e9f,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
3234,e0c91da6-5aba-4d4b-bf2d-e4c0d93e78ce,LonePine,Pre,Control,Yes,Ormiston,,311,NA,,PIPO,L,,,G,,,cm,26.2,10.31496063,0.580296943,,51.2,21.9,57.2265625,,,,d4ea795a-e464-48c4-971d-54b6b855b636,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1069,04be3c96-72ee-4945-94c1-4ee427094ab6,LonePine,Pre,STS,No,lake_canyon,,172,NA,,PIPO,L,,,G,None,>half,cm,26.2,10.31496063,0.580296943,ft,66.8,35,47.60479042,,,,009242de-ddad-4cf5-9649-f147cb0dbc92,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2390,1af44593-21e3-4c4d-998e-245f712d5282,LonePine,Pre,Control,Yes,lake_canyon,,218,NA,,PIPO,L,,,G,None,>half,cm,26.1,10.27559055,0.575875649,ft,28.9,12.3,57.43944637,,,,4ae11734-cac1-4b5b-bb5f-5213ff0484d8,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
2967,5f3990ae-9baa-4d56-aa09-90cc4829335b,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,26,10.23622047,0.571471263,,35,18,48.57142857,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1974,c9d98fe0-e11c-4d43-87d4-3fba68ec503d,LonePine,Pre,Control,Yes,canyon_creek,,67,NA,,PIPO,L,,,G,None,<half,cm,26,10.23622047,0.571471263,ft,48,12.3,74.375,,,,95d1722e-ab9c-4278-85c7-e5ffd1c7ab6e,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
1414,adb276e7-a4d1-4f63-9266-559c1c0c79a5,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,,PIPO,L,,,G,None,>half,cm,26,10.23622047,0.571471263,ft,57.4,12,79.09407666,,,,7a8d7345-dd4e-45b4-af5a-53639c638111,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
3318,3238646e-8c85-483a-9acb-7a7eb0599d03,LonePine,Pre,Control,Yes,Ormiston,,246,NA,,PIPO,L,,,G,,,cm,26,10.23622047,0.571471263,,59.7,42,29.64824121,,10,,e6136893-24c3-446b-8f87-7e972ba910ee,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1437,b8ec1b4e-b98c-4e59-8072-872eae1fa74c,LonePine,Pre,LTR,No,lake_canyon,,47,70_BA,,PIPO,L,,,G,None,>half,cm,25.8,10.15748031,0.562713212,ft,42.9,7,83.68298368,,,,610e51db-56ea-4846-8949-0843cd5900b6,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1381,34e7bdc8-4b7f-415a-be05-e5e3d6aa00ef,LonePine,,,,,,41,90_BA,,PIPO,L,,,G,None,>half,cm,25.8,10.15748031,0.562713212,ft,49.4,12,75.70850202,,,,9fec61fd-c76e-4b8d-af31-0b496b1c4aca,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1134,b82890df-1544-4f96-a26d-57df6d69ccaf,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,>half,cm,25.8,10.15748031,0.562713212,ft,51,34.2,32.94117647,,,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2546,634176fd-ef67-4b29-955b-7229cd9d9b94,LonePine,Pre,Control,Yes,Lake_canyon,,257,NA,,PIPO,L,,,G,,,cm,25.8,10.15748031,0.562713212,,51.7,40.6,21.47001934,,,,30b6ddc6-27a2-4c9b-a1d6-23c8adf1ec3a,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
797,03f0f24e-e6f0-4025-a7ad-2847209953d2,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,,,cm,25.7,10.11811024,0.558359548,,52,44.6,14.23076923,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
1417,4f9cc229-5043-4ed3-a7e1-5c7ea07fc8ed,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,,PIPO,L,,,G,None,>half,cm,25.6,10.07874016,0.554022791,ft,38.3,13,66.05744125,,,,7a8d7345-dd4e-45b4-af5a-53639c638111,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
3239,4dcb751c-51f4-46ec-9eae-bf26b09af8c8,LonePine,Pre,Control,Yes,Ormiston,,311,NA,,PIPO,L,,,G,,,cm,25.5,10.03937008,0.549702942,,29.6,13.5,54.39189189,,,,d4ea795a-e464-48c4-971d-54b6b855b636,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2736,b098823f-f102-46fe-b614-77fceb424d09,LonePine,Pre,Control,Yes,Haycamp,,279,NA,,PIPO,L,,,G,,,cm,25.5,10.03937008,0.549702942,,32.8,11,66.46341463,,,,eb23a668-5a37-4f80-90c2-96e0f8e2ce77,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
2257,f92b45d5-8078-44af-9b09-6095b0a1e259,LonePine,Pre,Control,Yes,lake_canyon,,223,NA,,PIPO,L,,,G,None,<half,cm,25.5,10.03937008,0.549702942,ft,33.4,14,58.08383234,,,,ce6f8a56-019a-4a9d-9897-a41853b4d4a3,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
2674,e46442ea-2f69-4cde-8b34-b07ac9de7118,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,QUGA,D,,,D,,,cm,12.9,5.078740157,0.140678303,,12.9,,,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2662,dd623273-6f5b-419a-8364-cc562a32350e,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,25.5,10.03937008,0.549702942,,40,35,12.5,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2997,d71a57c9-234f-4fc5-9254-f9b5f9e9e62c,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,25.5,10.03937008,0.549702942,,50,25,50,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
785,7259587e-5e75-491c-82ed-378767da62ba,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,,,cm,25.5,10.03937008,0.549702942,ft,51.4,30.1,41.43968872,,3,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2537,ad29178a-0fcc-47c3-a583-81b867a69668,LonePine,Pre,Control,Yes,Lake_canyon,,257,NA,,PIPO,L,,,G,,,cm,25.5,10.03937008,0.549702942,,52.1,23,55.85412668,,,,30b6ddc6-27a2-4c9b-a1d6-23c8adf1ec3a,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1308,aeef55ea-c722-4e67-949a-1d0e4e302825,LonePine,Pre,Control,Yes,lake_canyon,,34,NA,,PIPO,L,,,G,None,>half,cm,25.4,10,0.5454,ft,31.2,8.5,72.75641026,,,,0403bb89-158f-4192-8385-aa8ff879d3d7,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2635,fb3613c5-4edf-4043-a038-9d0d01b500eb,LonePine,Pre,Control,Yes,Lake_canyon,BR12,291,NA,,PIPO,L,,,G,,,cm,25.4,10,0.5454,,39.3,25.6,34.86005089,,,,f7d182bd-251e-444b-bb18-8431e5d2ef82,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2218,063efce9-b036-4ac3-bbf0-b6537c4c5ccf,LonePine,Pre,Control,Yes,lake_canyon,,226,NA,,PIPO,L,,,G,None,<half,cm,25.4,10,0.5454,ft,56.8,48.5,14.61267606,,,,709115aa-f08d-4809-992d-fc7e62124864,8/27/2020 18:35,MSI.swindell,8/27/2020 18:35,MSI.swindell
348,ea62df90-4131-47be-8c86-9fe29aad02a3,LonePine,Pre,LTR,No,wolf_den,,155,NA,,QUGA,L,,,G,,,cm,12.4,4.881889764,0.129984351,,12,,,,,7 OF THESE,ff8a801d-ff10-486c-969c-44ba6ec1e49f,7/17/2020 3:53,MSI.forest,7/17/2020 3:53,MSI.forest
2659,6fec5bbb-8e8b-4377-92fc-86f02c71d813,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,25.3,9.960629921,0.541113966,,11.1,,,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1420,066e3fde-f697-44f0-b6ee-dd2078255b49,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,,PIPO,L,,,G,None,<half,cm,25.3,9.960629921,0.541113966,ft,33,8,75.75757576,,,,7a8d7345-dd4e-45b4-af5a-53639c638111,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2663,cea07091-13d7-478f-93c2-9ae1c1130377,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,D,,,D,,,cm,12.3,4.842519685,0.127896283,,22,,,,,LEANER,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2144,ee4b189a-258f-4018-983d-aa335806c4d0,LonePine,Pre,Control,,Fader,,15,NA,,QUGA,L,,,G,,,cm,12,4.724409449,0.121733523,,12,,,,,Q3 = 10,2fa7c017-ec31-49b3-9cf2-332c7a7c3337,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
3246,c2008341-a429-40e1-a423-527cbef54604,LonePine,Pre,Control,Yes,Ormiston,,311,NA,,PIPO,L,,,G,,,cm,25.3,9.960629921,0.541113966,,39,14,64.1025641,,,,d4ea795a-e464-48c4-971d-54b6b855b636,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
794,55954210-a867-4e25-ad78-635245ecc20c,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,,,cm,25.3,9.960629921,0.541113966,,53.1,44.6,16.00753296,,3,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2650,df9dff2e-751a-43e3-95e7-44a05393700a,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,25.2,9.921259843,0.536844838,,36,,,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2668,a69a8a49-9863-4210-ac70-bcc580bb66c7,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,25.2,9.921259843,0.536844838,,39,30,23.07692308,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1382,933349f6-b7f9-40b7-a4d5-c624868fc350,LonePine,,,,,,41,90_BA,,PIPO,L,,,G,None,<half,cm,25.2,9.921259843,0.536844838,ft,40.4,14,65.34653465,,,,9fec61fd-c76e-4b8d-af31-0b496b1c4aca,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1671,64f6e5a1-e4f1-43eb-90c6-9a7f8a139a5b,LonePine,Pre,LTR,No,Canyon_creek,,118,NA,,PIPO,L,,,G,,>half,cm,25,9.842519685,0.528357307,ft,20,,,,,Q^3 = 4,2215a511-5f45-48db-b52f-1c20e334b9f6,8/16/2020 17:26,MSI.swindell,8/16/2020 17:26,MSI.swindell
2378,c0c9ca6f-8c5d-40fe-aa47-a4485c5b6262,LonePine,Pre,Control,Yes,lake_canyon,,217,NA,,PIPO,L,,,G,None,>half,cm,25,9.842519685,0.528357307,ft,21.9,9,58.90410959,,,,abd54b1b-211a-41c8-a17a-dd5b540e6966,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
2303,a37296a4-56ee-4e0a-a51f-b6686f7ff0fb,LonePine,Pre,Control,Yes,lake_canyon,,222,NA,,PIPO,L,,,G,None,<half,cm,25,9.842519685,0.528357307,ft,28.5,10,64.9122807,,,)ll)l,e8ccda05-a9d3-4f77-ad52-5d061dbf8e2a,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
2542,8d573f8b-4c1c-4bd7-8073-0245d9846487,LonePine,Pre,Control,Yes,Lake_canyon,,257,NA,,PIPO,L,,,G,,,cm,25,9.842519685,0.528357307,,52.6,41.3,21.48288973,,,,30b6ddc6-27a2-4c9b-a1d6-23c8adf1ec3a,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
3195,11d1d029-8b1b-4467-ba43-5a8f9a1666a3,LonePine,Pre,STS,No,Ormiston,,310,NA,,PIPO,L,,,G,,,cm,25,9.842519685,0.528357307,,60,40,33.33333333,,,,402c50b3-385a-4a05-a83a-c4d7b7ce4cba,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1062,5435d2b7-543f-48bf-ab58-f20a254ada2b,LonePine,Pre,STS,No,lake_canyon,,172,NA,,PIPO,L,,,G,None,>half,cm,25,9.842519685,0.528357307,ft,61.2,23.8,61.11111111,,,,009242de-ddad-4cf5-9649-f147cb0dbc92,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1316,4f1bc664-b727-466d-a34e-2d1f36657c75,LonePine,Pre,Control,Yes,lake_canyon,,35,NA,,PIPO,L,,,G,None,,cm,24.9,9.803149606,0.524138902,ft,27.3,10,63.36996337,,,,3751c61e-e026-4a59-b4f5-fa3558ab3e9b,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
292,70426069-e8a4-4502-b694-cab38aed36fa,LonePine,Pre,Control,Yes,wolf_den,,6,NA,14,PIPO,L,,,G,None,<half,cm,24.9,9.803149606,0.524138902,ft,31.7,15.7,50.47318612,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/2020 22:05,MSI.swindell,7/16/2020 22:05,MSI.swindell
2747,f7be58db-bad6-4a99-b58c-de5db1e99a23,LonePine,Pre,Control,Yes,Haycamp,,274,NA,,PIPO,L,,,G,,,cm,24.9,9.803149606,0.524138902,,39.5,10.1,74.43037975,,,,3143318f-0047-404c-875f-2db783acd6cf,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
2492,c339a13b-3911-4c8a-8faa-22d5353790a6,LonePine,Pre,Control,Yes,glade_canyon,,22,NA,,PIPO,D,,,D,None,<half,cm,64.3,25.31496063,3.495180802,ft,70.7,,,,,,de57c9f6-1bc1-4b41-b50b-9a7d7461f1a8,8/27/2020 18:38,MSI.swindell,8/27/2020 18:38,MSI.swindell
1310,3348c10c-fb16-42b2-8d6c-0421c3867a3a,LonePine,Pre,Control,Yes,lake_canyon,,34,NA,,PIPO,L,M,DWRF,G,None,>half,cm,24.9,9.803149606,0.524138902,ft,54.4,14,74.26470588,,,,0403bb89-158f-4192-8385-aa8ff879d3d7,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
3003,02df1233-da3e-49b2-a98c-c2a903fa9fc0,LonePine,Pre,LTR,No,Ormiston,,316,NA,,PIPO,L,,,G,,,cm,24.9,9.803149606,0.524138902,,57.4,12.4,78.39721254,,,,c5b1d02c-c068-4f6b-9eb8-72dfbd30c7ee,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
